Number of segments;Max;Median;Min
2772;1180,9214;1017,69265;881,9621
2773;1180,9214;1018,1927499999999;881,9621
2774;1180,9214;1018,6927499999999;881,9621
2775;1181,9213;1019,693;882,9622999999999
2776;1181,9213;1020,1931999999999;882,9622999999999
2777;1182,9216999999999;1021,19355;883,9628
2778;1182,9216999999999;1021,19355;883,9628
2779;1182,9216999999999;1021,6936999999999;883,9628
2780;1182,9216999999999;1022,19355;883,9628
2781;1183,9214;1022,6936999999999;884,9628
2782;1183,9214;1023,1857;884,9628
2783;1184,9217999999998;1023,694;885,9635999999999
2784;1184,9217999999998;1024,1939499999999;887,0047
2785;1184,9217999999998;1025,1862999999998;888,0070999999999
2786;1185,9221;1025,1862999999998;888,0070999999999
2787;1185,9221;1025,6861;888,0070999999999
2788;1185,9221;1026,686;889,0070999999999
2789;1186,9223;1027,18635;889,0070999999999
2790;1186,9223;1028,1865;889,0070999999999
2791;1187,922;1028,6866;890,0073
2792;1188,9226999999998;1028,72125;890,0073
2793;1188,9226999999998;1029,722;890,0073
2794;1189,9228;1029,722;890,0073
2795;1190,9235999999999;1030,18745;891,0073
2796;1191,9235999999999;1030,23005;891,0073
2797;1191,9235999999999;1031,21695;891,0073
2798;1193,9237;1031,2251999999999;892,0078
2799;1193,9237;1031,69565;892,0078
2800;1194,9241;1032,18745;892,0078
2801;1194,9241;1032,2305;893,0079999999999
2802;1195,9237;1032,7223999999999;893,0079999999999
2803;1196,9244999999999;1033,72245;894,0082
2804;1196,9244999999999;1033,72245;894,0082
2805;1196,9244999999999;1033,72245;894,0082
2806;1196,9244999999999;1034,72265;895,0084999999999
2807;1197,9247;1035,2228;895,0084999999999
2808;1197,9247;1035,7232999999999;896,0092
2809;1197,9247;1036,22345;896,0092
2810;1198,9248;1037,2233999999999;896,5296999999999
2811;1198,9248;1037,2233999999999;897,0503
2812;1199,925;1038,2233999999999;898,0527999999999
2813;1199,925;1038,2233999999999;899,053
2814;1199,925;1038,2233999999999;899,053
2815;1199,925;1038,72365;899,053
2816;1200,9258;1039,22415;900,053
2817;1201,9258;1039,22415;900,053
2818;1201,9258;1040,2238;900,053
2819;1202,9261;1041,2245;901,0532999999999
2820;1202,9261;1041,72455;901,0532999999999
2821;1203,9261;1042,2246;902,0535
2822;1203,9261;1042,7196999999999;903,0537999999999
2823;1203,9261;1042,7196999999999;903,0537999999999
2824;1203,9261;1043,2196;903,0537999999999
2825;1204,9258;1043,7247499999999;904,0539
2826;1204,9258;1044,2248;904,0539
2827;1204,9258;1044,7251999999999;905,0541999999999
2828;1205,9264;1045,2253;905,0541999999999
2829;1206,9266;1045,7254;906,0549
2830;1206,9266;1046,2255;906,5671
2831;1207,9268;1047,2259;907,0880999999999
2832;1207,9268;1047,72615;907,0880999999999
2833;1207,9268;1048,22615;907,0880999999999
2834;1208,9270999999999;1049,2263;908,0903
2835;1210,9279999999999;1049,7263;908,0903
2836;1210,9279999999999;1050,23095;909,0903999999999
2837;1211,9274;1051,2281;909,0903999999999
2838;1211,9274;1051,2281;909,0903999999999
2839;1211,9274;1052,2324999999998;910,0904999999999
2840;1212,9279999999999;1052,73245;910,0904999999999
2841;1212,9279999999999;1053,7329499999998;910,0904999999999
2842;1213,9281999999998;1054,23305;911,0908999999999
2843;1214,9284;1054,23305;911,0908999999999
2844;1214,9284;1054,7329;911,0908999999999
2845;1214,9284;1055,7333999999998;912,091
2846;1215,9287;1056,23355;912,091
2847;1216,9288999999999;1056,7336;913,0912
2848;1217,9290999999998;1056,7336;913,0912
2849;1217,9290999999998;1057,2337;914,0916
2850;1218,9292;1057,7338;914,0916
2851;1219,9297;1058,23395;914,0916
2852;1219,9297;1058,73405;915,0917
2853;1220,9298;1059,23425;915,0917
2854;1220,9298;1059,7341999999999;915,0917
2855;1221,9303;1061,23895;915,0917
2856;1221,9303;1061,23895;916,0924
2857;1222,9307;1062,2356499999999;916,0924
2858;1223,9304;1063,23575;916,6132
2859;1223,9304;1063,7404999999999;917,1337
2860;1224,9307;1064,7410499999999;918,1363
2861;1224,9307;1065,20105;918,1363
2862;1225,931;1065,74145;919,1363
2863;1225,931;1066,701;920,1365
2864;1226,9311;1067,24145;920,1365
2865;1226,9311;1067,24145;921,1366999999999
2866;1226,9311;1067,70155;921,1366999999999
2867;1227,9314;1068,2418;922,1369
2868;1227,9314;1068,7419;923,1372
2869;1227,9314;1068,7419;924,1373
2870;1227,9314;1068,7419;924,1373
2871;1228,9314;1069,7419499999999;925,1375999999999
2872;1228,9314;1069,7419499999999;925,1375999999999
2873;1229,9317999999998;1069,7419499999999;926,6588999999999
2874;1229,9317999999998;1070,24225;927,1795
2875;1230,9325999999999;1070,74225;927,1795
2876;1230,9325999999999;1071,24235;929,1819999999999
2877;1230,9325999999999;1071,24235;929,1819999999999
2878;1231,9324;1071,24235;930,1822
2879;1231,9324;1072,24695;930,1822
2880;1231,9324;1072,24695;931,1823999999999
2881;1231,9324;1072,74715;931,1823999999999
2882;1232,9331;1073,2881;932,1826
2883;1232,9331;1073,2881;933,1828999999999
2884;1232,9331;1073,7880499999999;933,1828999999999
2885;1232,9331;1074,2486999999999;934,1831
2886;1233,9326999999998;1074,2486999999999;934,1831
2887;1233,9326999999998;1074,7491499999999;934,1831
2888;1234,9329;1074,7491499999999;935,1832999999999
2889;1234,9329;1075,74885;935,1832999999999
2890;1235,9332;1075,74885;936,1841
2891;1235,9332;1076,7492;936,6962
2892;1235,9332;1076,7492;936,7047
2893;1236,933;1077,33825;937,2252
2894;1236,933;1078,3383;937,2252
2895;1237,9335999999998;1078,74975;938,2278
2896;1237,9335999999998;1079,339;938,2278
2897;1237,9335999999998;1079,83875;939,2278
2898;1237,9335999999998;1080,33875;939,2278
2899;1238,9337;1080,8391;939,2278
2900;1238,9337;1081,3396;939,2278
2901;1239,934;1081,8392999999999;940,2280999999999
2902;1239,934;1082,3389;940,2280999999999
2903;1239,934;1083,3398;941,2281999999999
2904;1240,9347;1083,3398;941,2281999999999
2905;1240,9347;1083,3398;941,2281999999999
2906;1241,9348;1084,33935;942,2285999999999
2907;1241,9348;1084,558;942,2285999999999
2908;1242,9352;1085,05835;942,2285999999999
2909;1242,9352;1085,55865;943,2285999999999
2910;1242,9352;1087,34055;944,2289999999999
2911;1243,935;1087,8652;945,2292
2912;1245,5113999999999;1088,84095;946,2380999999999
2913;1246,5119;1088,8654;947,2407999999999
2914;1247,5122;1089,3651499999999;948,2415
2915;1248,5295999999998;1089,86525;948,2415
2916;1249,5234;1090,86575;949,2414
2917;1250,5241999999998;1090,86575;949,2414
2918;1251,524;1091,8659;950,2416999999999
2919;1251,9288999999999;1092,3659499999999;950,2416999999999
2920;1252,9369;1092,3659499999999;951,2419
2921;1252,9369;1092,8659499999999;951,2419
2922;1253,5246;1093,3660499999999;951,2419
2923;1255,5249999999999;1094,17345;951,2419
2924;1255,5249999999999;1095,1743;952,2421999999999
2925;1256,5252;1095,6743999999999;952,2421999999999
2926;1256,5252;1095,6743999999999;952,2421999999999
2927;1256,5252;1096,3671;953,2424
2928;1256,5252;1096,6746;953,2424
2929;1257,5254;1096,86725;953,2424
2930;1257,5254;1097,8671;953,2424
2931;1257,5254;1098,367;954,2425999999999
2932;1260,5372;1099,3675;954,2425999999999
2933;1260,5372;1099,3675;954,2425999999999
2934;1260,5372;1099,8678;955,2428
2935;1261,5374;1100,8679;955,2428
2936;1262,5376999999999;1101,86815;956,2515
2937;1262,5376999999999;1103,3683999999998;957,2543
2938;1262,5376999999999;1103,8688499999998;958,2548999999999
2939;1262,5376999999999;1104,2575;958,2548999999999
2940;1263,5379;1104,8686;959,2548999999999
2941;1263,5379;1105,75775;959,2548999999999
2942;1264,538;1106,2577999999999;960,2551
2943;1264,538;1106,7579;960,2551
2944;1264,538;1107,75815;960,2551
2945;1265,5384999999999;1107,75815;960,2551
2946;1265,5384999999999;1108,2583;961,2552999999999
2947;1265,9398999999999;1108,7584;961,2552999999999
2948;1266,94;1109,25855;961,2552999999999
2949;1267,5388;1110,25875;962,2555
2950;1268,3473;1110,7589;962,2555
2951;1268,9406999999999;1110,8478;962,2555
2952;1270,3414;1111,348;962,2555
2953;1270,3414;1112,3477;963,2556999999999
2954;1271,3419;1112,3477;963,2556999999999
2955;1272,3419999999999;1113,23535;963,2556999999999
2956;1273,3422;1114,23525;963,2556999999999
2957;1274,3424;1114,7356;963,2556999999999
2958;1275,3426;1114,7356;963,2556999999999
2959;1275,3426;1115,73535;963,2556999999999
2960;1275,9421;1116,7358;964,256
2961;1276,3428;1117,73625;964,256
2962;1277,3429999999998;1117,7605999999998;964,256
2963;1278,3433;1118,7359999999999;964,256
2964;1278,3433;1118,7604;965,2646
2965;1279,3437;1120,23665;965,2646
2966;1280,3437999999999;1120,25905;966,2674
2967;1281,3442;1121,23715;967,2679999999999
2968;1281,3442;1121,2595;968,2679999999999
2969;1283,3443;1122,2371;968,2679999999999
2970;1287,3453;1122,7617;969,2683
2971;1287,3453;1123,2374499999999;969,2683
2972;1287,3453;1123,7989499999999;969,2683
2973;1287,3453;1124,73785;970,2684999999999
2974;1288,3455;1125,23785;970,2684999999999
2975;1288,3455;1125,23785;970,2684999999999
2976;1288,3455;1125,7383;971,2687999999999
2977;1289,3459;1126,2603;971,2687999999999
2978;1289,3459;1126,73795;971,2687999999999
2979;1290,3463;1127,2605999999998;972,269
2980;1290,3463;1127,7607;972,269
2981;1290,3463;1127,87375;972,269
2982;1292,3466999999998;1128,8743;973,2691
2983;1292,3466999999998;1129,8741499999999;973,2691
2984;1293,3469;1129,8741499999999;973,2691
2985;1293,3469;1130,37455;974,2692999999999
2986;1293,3469;1131,2613999999999;974,2692999999999
2987;1294,3468;1131,76155;974,2692999999999
2988;1294,3468;1132,26175;975,2701
2989;1295,3472;1133,375;975,2779999999999
2990;1295,3472;1133,9079;975,2779999999999
2991;1295,3472;1134,79515;976,2809
2992;1296,3473;1135,26255;976,2809
2993;1296,3473;1135,7627;976,2809
2994;1296,3473;1135,7627;977,2814999999999
2995;1296,3473;1136,7622;977,2814999999999
2996;1297,3475999999998;1137,3763;978,2814
2997;1297,3475999999998;1137,87645;978,2814
2998;1298,3478;1138,3764999999999;978,2814
2999;1298,3478;1138,87665;978,2814
3000;1299,3672;1138,87665;979,2815999999999
3001;1300,359;1139,87645;979,2815999999999
3002;1300,359;1139,87645;979,2815999999999
3003;1300,359;1140,37655;979,2815999999999
3004;1301,3594;1140,8769;980,2818
3005;1301,3594;1141,3772;981,2819999999999
3006;1302,3598;1141,3772;981,2819999999999
3007;1303,3597;1142,4974;982,2823
3008;1304,3599;1143,35265;982,2823
3009;1304,3599;1143,35265;982,2823
3010;1305,3599;1143,8531;983,2824999999999
3011;1306,3607;1144,35305;983,2824999999999
3012;1306,3607;1144,85325;983,2824999999999
3013;1307,3608;1145,8537;984,2827
3014;1307,3608;1146,85395;985,2826
3015;1307,3608;1147,35405;985,2826
3016;1308,3609;1148,35445;985,2826
3017;1308,3609;1148,35445;986,2831
3018;1308,3609;1148,85455;986,2831
3019;1309,3821;1148,85455;986,2831
3020;1309,3821;1149,8541;986,2831
3021;1310,3727;1149,8541;987,2837
3022;1310,3727;1150,3542;987,2837
3023;1310,3727;1150,85475;987,2837
3024;1310,3727;1151,3545;988,2836
3025;1311,3732;1152,2439;988,2836
3026;1312,3733;1152,3551;988,2836
3027;1312,3733;1153,2438;989,2838999999999
3028;1312,3733;1153,2438;989,2838999999999
3029;1312,3733;1154,3552499999998;990,2841
3030;1313,3733;1154,3552499999998;990,2841
3031;1313,3733;1154,3552499999998;990,2841
3032;1313,3733;1155,3558;991,2844
3033;1314,3734;1155,85555;991,2844
3034;1314,3734;1156,7447499999998;991,2844
3035;1314,3734;1157,7450999999999;992,2845
3036;1314,3734;1157,8863999999999;993,2846999999999
3037;1315,3736999999999;1158,7454;994,285
3038;1316,374;1158,8583999999998;994,285
3039;1317,3741;1159,2737;994,285
3040;1317,3741;1159,2737;995,2936
3041;1318,3744;1159,8868499999999;995,2936
3042;1319,3745999999999;1160,27345;995,2936
3043;1319,3745999999999;1160,27345;995,2936
3044;1320,3752;1160,88735;996,2964999999999
3045;1321,3751;1161,2739;996,2964999999999
3046;1322,3754999999999;1161,85935;997,2971
3047;1322,3754999999999;1162,2783;997,2971
3048;1322,3754999999999;1162,2783;997,2971
3049;1323,3755999999998;1162,7806;997,2971
3050;1323,3755999999998;1163,80315;998,2971
3051;1323,3755999999998;1164,30125;998,2971
3052;1324,3758;1164,7826499999999;998,2971
3053;1325,3761;1164,7826499999999;999,2973
3054;1326,3761;1165,2825;999,2973
3055;1326,3761;1165,7825;1000,2976
3056;1327,3763999999999;1165,7825;1000,2976
3057;1327,3763999999999;1166,7829;1000,2976
3058;1328,3767;1167,5787;1000,2976
3059;1329,3949;1168,5792;1001,2977999999999
3060;1330,3879;1169,07925;1001,2977999999999
3061;1330,3879;1169,07925;1001,2977999999999
3062;1330,3879;1169,8610999999999;1002,2981
3063;1330,3879;1170,57965;1002,2981
3064;1330,3879;1171,86135;1002,2981
3065;1331,3881999999999;1172,8597;1003,2982
3066;1331,3881999999999;1174,3598;1003,2982
3067;1332,3887;1174,86215;1003,2982
3068;1332,3887;1174,86215;1003,2982
3069;1333,3889;1175,36215;1004,2983999999999
3070;1334,3889;1176,3624;1005,3072999999999
3071;1335,3891999999998;1176,3624;1005,3072999999999
3072;1335,3891999999998;1176,3624;1005,3072999999999
3073;1336,3895;1177,3609999999999;1006,3098
3074;1337,3896;1177,86105;1006,3098
3075;1337,3896;1177,86105;1007,3105999999999
3076;1337,3896;1177,86105;1007,3105999999999
3077;1338,3899;1178,86135;1007,3105999999999
3078;1338,3899;1178,86135;1007,3105999999999
3079;1338,3899;1179,8609999999999;1008,3104999999999
3080;1339,4087;1179,8609999999999;1008,3104999999999
3081;1339,4087;1180,36115;1009,3108
3082;1340,4013;1180,36115;1009,3108
3083;1340,4013;1180,86165;1009,3108
3084;1340,4013;1181,3615499999999;1010,3109
3085;1341,4016;1181,8613;1010,3109
3086;1341,4016;1182,3618;1010,3109
3087;1341,4016;1182,86215;1010,3109
3088;1342,4022;1183,3618999999999;1011,3111
3089;1342,4022;1183,86185;1011,3111
3090;1343,4021;1184,8625;1011,3111
3091;1343,4021;1185,36195;1012,3113999999999
3092;1343,4021;1186,36455;1013,3116
3093;1344,4023;1187,29295;1013,3116
3094;1345,4025;1188,2931999999998;1013,3116
3095;1345,4025;1188,2931999999998;1013,3116
3096;1345,4025;1189,7916;1014,3118
3097;1346,4027999999998;1189,8635;1014,3118
3098;1346,4027999999998;1190,7939;1015,3126
3099;1346,4027999999998;1191,7939999999999;1015,6609
3100;1347,4031;1191,7939999999999;1015,6609
3101;1348,4032;1192,29415;1016,323
3102;1348,4032;1192,7939999999999;1017,3236999999999
3103;1349,4215;1192,7939999999999;1017,3236999999999
3104;1349,4215;1193,29435;1018,3240999999999
3105;1349,4215;1193,7944;1018,3240999999999
3106;1350,4144;1194,3641;1019,3241999999999
3107;1350,4144;1194,36645;1020,3244
3108;1351,4148;1194,8668499999999;1021,3245
3109;1352,4148;1195,79475;1021,3245
3110;1352,4148;1196,29505;1021,3245
3111;1353,4151;1196,7935499999999;1022,3248
3112;1353,4151;1196,7954;1022,3248
3113;1353,4151;1197,7953;1022,3248
3114;1354,4153999999999;1197,7953;1023,3250999999999
3115;1354,4153999999999;1198,3652499999998;1023,3250999999999
3116;1355,4158;1199,2935499999999;1024,3252
3117;1355,4158;1199,2935499999999;1024,3252
3118;1355,4158;1199,66975;1024,3252
3119;1356,416;1201,1699999999998;1025,3254
3120;1356,416;1201,6698;1025,3254
3121;1357,4162;1202,17025;1026,3259
3122;1357,4162;1202,17025;1026,3259
3123;1357,4162;1202,6707;1026,3259
3124;1358,4162999999999;1203,17085;1026,3259
3125;1359,4166;1203,6707999999999;1027,3165999999999
3126;1359,4166;1203,6707999999999;1027,3165999999999
3127;1359,4166;1204,6707999999999;1027,3165999999999
3128;1360,417;1204,6707999999999;1028,3263
3129;1360,417;1205,67155;1028,3263
3130;1361,4174;1205,67155;1028,3263
3131;1361,4174;1206,67165;1029,3264
3132;1363,4177;1206,67165;1029,3264
3133;1363,4177;1207,1717999999998;1030,3266999999998
3134;1363,4177;1208,17165;1030,3266999999998
3135;1364,4186;1209,1721;1031,3268
3136;1365,4180999999999;1209,79605;1031,3268
3137;1365,4180999999999;1209,79605;1032,327
3138;1365,4180999999999;1211,2568999999999;1033,3273
3139;1365,4180999999999;1211,2568999999999;1033,3273
3140;1366,4180999999999;1212,25705;1034,3274999999999
3141;1366,4180999999999;1212,87585;1034,3274999999999
3142;1367,4184;1213,30885;1035,3277
3143;1368,4186;1213,41975;1035,3277
3144;1369,4197;1214,2989499999999;1035,3277
3145;1370,4190999999998;1215,25785;1036,3282
3146;1372,4196;1215,79745;1037,3281
3147;1372,4196;1216,2993999999999;1037,3281
3148;1373,4199999999998;1216,2993999999999;1038,3286
3149;1373,4199999999998;1217,258;1038,3286
3150;1373,4199999999998;1217,29965;1039,3287
3151;1374,4198999999999;1217,7979;1039,3287
3152;1374,4198999999999;1218,2980499999999;1040,3288
3153;1375,4202;1218,798;1040,3288
3154;1375,4202;1219,7981;1040,3288
3155;1376,4205;1219,7981;1041,329
3156;1377,4207;1220,2984;1042,3292999999999
3157;1377,4207;1220,4163999999998;1042,3292999999999
3158;1378,4208999999998;1221,29865;1043,3295
3159;1378,4208999999998;1221,29865;1043,3295
3160;1379,4213;1222,29885;1043,3295
3161;1379,4213;1222,29885;1044,3297
3162;1379,4213;1223,2990499999999;1044,3297
3163;1379,4213;1224,6068;1044,3297
3164;1380,4214;1224,79915;1045,33
3165;1380,4214;1225,29935;1045,33
3166;1380,4214;1225,7998;1046,3304
3167;1381,4217999999998;1225,7998;1047,3305
3168;1381,4217999999998;1227,2999;1047,3305
3169;1382,4217999999998;1228,80025;1047,3305
3170;1382,4217999999998;1229,1077;1048,3306
3171;1382,4217999999998;1229,3003999999999;1048,3306
3172;1383,4225;1229,80045;1049,3309
3173;1383,4225;1230,30045;1049,3309
3174;1384,4222;1230,30045;1049,3309
3175;1384,4222;1231,30115;1049,3309
3176;1384,4222;1231,80095;1050,3313
3177;1385,4225;1232,3011;1051,3314
3178;1385,4225;1232,3011;1053,3319
3179;1385,4225;1234,3088;1055,3325
3180;1386,4225999999999;1234,8013999999998;1055,3325
3181;1386,4225999999999;1235,302;1056,3326
3182;1386,4225999999999;1235,4197;1056,3326
3183;1387,4229;1236,3019;1057,3329999999999
3184;1387,4229;1236,3019;1058,3329999999999
3185;1387,4229;1237,42015;1059,3332
3186;1388,4232;1238,4207999999999;1059,3332
3187;1390,4234999999999;1239,1099;1060,3334
3188;1390,4234999999999;1239,3024;1060,3334
3189;1391,424;1239,3024;1060,3334
3190;1391,424;1240,1100999999999;1061,3337999999999
3191;1392,4241;1240,3025499999999;1061,3337999999999
3192;1392,4241;1241,3029999999999;1062,334
3193;1392,4241;1241,92115;1063,3341
3194;1393,4243;1242,3031999999998;1064,3343
3195;1393,4243;1242,3031999999998;1064,3343
3196;1394,4247;1243,30335;1065,3347999999999
3197;1394,4247;1243,4215;1066,3347999999999
3198;1395,4248;1244,3035;1067,3352
3199;1395,4248;1244,81005;1068,3352
3200;1395,4248;1245,17985;1068,3352
3201;1396,425;1246,79825;1068,3352
3202;1396,425;1247,1805;1069,3354
3203;1396,425;1247,1805;1070,3356999999999
3204;1397,4252;1247,6803499999999;1070,3356999999999
3205;1397,4252;1248,18065;1070,3356999999999
3206;1398,4252;1248,18065;1071,3358
3207;1398,4252;1249,18075;1071,3358
3208;1398,4252;1249,18075;1071,3358
3209;1399,4257;1249,6807999999999;1072,3361
3210;1399,4257;1250,18085;1072,3361
3211;1400,4258;1250,18085;1072,3361
3212;1400,4258;1250,68095;1072,3361
3213;1400,4258;1251,6127999999999;1073,3363
3214;1400,4258;1252,2994999999999;1073,3363
3215;1401,426;1252,42345;1074,3365999999999
3216;1401,426;1252,61305;1074,3365999999999
3217;1402,4261999999999;1253,1132499999999;1075,337
3218;1402,4261999999999;1254,1133499999999;1075,337
3219;1403,4266;1254,1133499999999;1075,337
3220;1404,4267;1254,1133499999999;1076,3371
3221;1404,4267;1255,1136999999999;1077,3375999999998
3222;1405,427;1255,61395;1077,3375999999998
3223;1405,427;1255,61395;1078,3374999999999
3224;1406,4271999999999;1257,114;1079,3375999999998
3225;1406,4271999999999;1257,61405;1079,3375999999998
3226;1406,4271999999999;1259,1143;1079,3375999999998
3227;1407,4272999999998;1259,6144;1080,3379
3228;1407,4272999999998;1260,11465;1080,3379
3229;1408,4277;1260,61475;1081,3382
3230;1409,4278;1261,11485;1081,3382
3231;1409,4278;1261,61495;1081,3382
3232;1409,4278;1261,61495;1081,3382
3233;1410,4280999999999;1262,61945;1082,3383
3234;1410,4280999999999;1262,61945;1082,3383
3235;1410,4280999999999;1262,61945;1082,3383
3236;1411,4283;1262,61945;1083,3386
3237;1411,4283;1263,2256499999999;1083,3386
3238;1412,4287;1263,99165;1083,3386
3239;1412,4287;1265,9922;1084,3388
3240;1414,4290999999998;1266,49235;1084,3388
3241;1414,4290999999998;1266,72625;1085,3392
3242;1415,4292;1267,4928;1085,3392
3243;1415,4292;1267,927;1085,3392
3244;1415,4292;1268,4927;1086,3392999999999
3245;1416,4294;1268,92735;1086,3392999999999
3246;1416,4294;1269,1933999999999;1086,3392999999999
3247;1416,4294;1269,6934999999999;1086,3392999999999
3248;1417,4293;1270,1933999999999;1087,3397
3249;1418,4299999999998;1270,6934999999999;1088,3397
3250;1418,4299999999998;1271,19355;1088,3397
3251;1419,4299999999998;1271,9278;1088,3397
3252;1419,4299999999998;1272,1938499999999;1088,3397
3253;1419,4299999999998;1272,4279;1089,34
3254;1420,4304;1273,1940499999998;1089,34
3255;1421,4306;1273,69415;1089,34
3256;1421,4306;1273,69415;1089,34
3257;1422,4306;1274,1942999999999;1090,3401
3258;1422,4306;1274,69435;1090,3401
3259;1422,4306;1275,6948;1090,3401
3260;1422,4306;1275,6948;1090,3401
3261;1423,4311;1276,69505;1092,3406
3262;1423,4311;1277,69535;1094,3410999999999
3263;1424,4312;1278,19525;1094,3410999999999
3264;1424,4312;1278,69525;1094,3410999999999
3265;1425,4316999999999;1279,19535;1094,3410999999999
3266;1426,4316;1279,6953999999998;1095,3411999999998
3267;1426,4316;1280,6958;1095,3411999999998
3268;1427,4317999999998;1281,1958499999998;1095,3411999999998
3269;1427,4317999999998;1281,1958499999998;1095,3411999999998
3270;1427,4317999999998;1282,1962999999998;1096,3415
3271;1428,4321;1283,19625;1097,3419999999999
3272;1429,4325;1284,5889;1097,3419999999999
3273;1429,4325;1284,5889;1098,3419
3274;1429,4325;1285,3995499999999;1098,3419
3275;1430,4325999999999;1285,5889499999998;1098,3419
3276;1430,4325999999999;1285,5889499999998;1099,3422
3277;1432,433;1286,5892999999999;1100,3424
3278;1432,433;1286,5892999999999;1100,3424
3279;1432,433;1286,89985;1100,3424
3280;1433,4334;1287,5893999999998;1100,3424
3281;1434,4334;1287,5893999999998;1101,3426
3282;1434,4334;1287,5893999999998;1101,3426
3283;1435,4335999999998;1288,58965;1102,3338999999999
3284;1435,4335999999998;1289,0897;1103,3337999999999
3285;1436,4339;1289,5898499999998;1103,3337999999999
3286;1438,4342;1289,5898499999998;1104,3428999999999
3287;1438,4342;1290,09;1105,3449
3288;1439,4348;1290,5901;1105,3449
3289;1439,4348;1290,5901;1106,3437999999999
3290;1439,4348;1291,0901999999999;1106,3437999999999
3291;1440,4347;1291,59045;1106,3437999999999
3292;1440,4347;1292,0906;1107,3441
3293;1440,4347;1292,0906;1107,3441
3294;1441,4349;1292,59055;1107,3441
3295;1442,4352;1292,59055;1108,3442
3296;1443,4353999999998;1293,0906;1108,3442
3297;1443,4353999999998;1293,5909;1108,3442
3298;1444,4358;1294,09105;1109,3445
3299;1444,4358;1294,591;1109,3445
3300;1444,4358;1295,0911999999998;1109,3445
3301;1445,4361;1295,0911999999998;1110,3446
3302;1445,4361;1296,09135;1110,3446
3303;1446,4361999999999;1296,09135;1111,3451
3304;1446,4361999999999;1296,5916;1111,3451
3305;1446,4361999999999;1296,5916;1111,3451
3306;1447,4363999999998;1297,0916499999998;1112,3451
3307;1447,4363999999998;1298,59185;1113,3454
3308;1448,4365;1298,59185;1114,3455
3309;1448,4365;1299,09195;1115,346
3310;1448,4365;1300,0922;1115,346
3311;1449,4370999999999;1300,0922;1115,346
3312;1450,4369;1301,0926;1116,346
3313;1451,4372999999998;1301,8266999999998;1116,346
3314;1452,4374;1302,3266999999998;1116,346
3315;1452,4374;1302,8269;1117,3464
3316;1452,4374;1303,8271;1117,3464
3317;1453,4376;1303,8271;1117,3464
3318;1454,4380999999998;1304,8273;1117,3464
3319;1454,4380999999998;1304,8273;1118,3464999999999
3320;1454,4380999999998;1305,2886999999998;1118,3464999999999
3321;1455,4380999999998;1305,3274;1118,3464999999999
3322;1456,4386;1305,82765;1118,3464999999999
3323;1456,4386;1306,28885;1119,3467
3324;1456,4386;1306,3278;1119,3467
3325;1456,4386;1307,2889499999999;1119,3467
3326;1457,4385;1307,78855;1119,3467
3327;1457,4385;1308,3280499999998;1120,3469
3328;1458,4387;1308,78885;1120,3469
3329;1458,4387;1309,7891;1121,3472
3330;1458,4387;1309,7891;1121,3472
3331;1459,4389999999999;1310,7500499999999;1121,3472
3332;1459,4389999999999;1310,7500499999999;1122,3473
3333;1459,4389999999999;1312,2556;1122,3473
3334;1461,4395;1312,2556;1122,3473
3335;1461,4395;1312,75595;1122,3473
3336;1462,4397999999999;1313,2559999999999;1122,3473
3337;1462,4397999999999;1313,7558;1123,3474999999999
3338;1463,4398999999999;1313,7899499999999;1123,3474999999999
3339;1464,4404;1314,75625;1123,3474999999999
3340;1465,4402;1315,2562;1124,3478
3341;1466,4406999999999;1315,2562;1124,3478
3342;1466,4406999999999;1316,2564499999999;1124,3478
3343;1466,4406999999999;1316,2564499999999;1124,3478
3344;1466,4406999999999;1316,2564499999999;1125,3482
3345;1467,4407999999999;1317,2564;1125,3482
3346;1467,4407999999999;1317,29045;1125,3482
3347;1468,441;1318,25685;1127,3487
3348;1468,441;1318,25685;1127,3487
3349;1469,4415;1318,7650999999998;1127,3487
3350;1469,4415;1319,0901999999999;1128,3486
3351;1469,4415;1319,7652;1128,3486
3352;1470,4414;1320,25755;1128,3486
3353;1470,4414;1320,25755;1129,349
3354;1471,4416999999999;1320,29165;1129,349
3355;1472,442;1321,25755;1130,3489
3356;1472,442;1321,617;1131,349
3357;1472,442;1322,59095;1131,349
3358;1473,4421;1323,3295;1132,3495
3359;1473,4421;1323,9004;1132,3495
3360;1474,4424999999999;1324,9008;1132,3495
3361;1475,4426999999998;1324,9008;1133,3498
3362;1476,4428;1324,9087;1133,3498
3363;1476,4428;1326,4011;1133,3498
3364;1477,443;1326,90095;1134,35
3365;1477,443;1326,9464;1134,35
3366;1478,4433;1327,94645;1135,3503
3367;1479,4437;1328,4014;1135,3503
3368;1479,4437;1329,4021;1136,3505
3369;1480,4437;1329,4468;1137,3507
3370;1480,4437;1329,9017;1138,3506
3371;1480,4437;1330,9022;1139,3510999999999
3372;1481,4437;1330,9022;1140,3513
3373;1481,4437;1331,402;1140,3513
3374;1482,4441;1331,90185;1141,3516
3375;1482,4441;1332,40245;1141,3516
3376;1482,4441;1332,9023499999998;1142,3518
3377;1482,4441;1333,40275;1142,3518
3378;1483,4443999999999;1333,90265;1144,3522
3379;1483,4443999999999;1334,40275;1144,3522
3380;1483,4443999999999;1334,90295;1145,3526
3381;1483,4443999999999;1334,90295;1145,3526
3382;1484,4446;1335,76075;1146,3528
3383;1484,4446;1336,1136999999999;1146,3528
3384;1484,4446;1336,9033;1146,3528
